Date,Open,High,Low,Close,Adj Close,Volume
2022-08-10,0.630000,0.630000,0.580000,0.580000,0.580000,747000
2022-08-11,0.600000,0.610000,0.580000,0.580000,0.580000,204500
2022-08-12,0.590000,0.600000,0.590000,0.600000,0.600000,1367500
2022-08-15,0.680000,0.680000,0.620000,0.640000,0.640000,1688200
2022-08-16,0.640000,0.650000,0.600000,0.620000,0.620000,727000
2022-08-17,0.600000,0.610000,0.580000,0.600000,0.600000,804600
2022-08-18,0.610000,0.690000,0.580000,0.600000,0.600000,1929000
2022-08-19,0.600000,0.600000,0.560000,0.560000,0.560000,555900
2022-08-22,0.560000,0.560000,0.530000,0.540000,0.540000,611000
2022-08-23,0.540000,0.560000,0.520000,0.540000,0.540000,466200
2022-08-24,0.540000,0.610000,0.540000,0.600000,0.600000,955600
2022-08-25,0.590000,0.600000,0.580000,0.590000,0.590000,384600
2022-08-26,0.590000,0.590000,0.560000,0.570000,0.570000,283300
2022-08-29,0.560000,0.590000,0.560000,0.580000,0.580000,337000
2022-08-30,0.590000,0.590000,0.570000,0.570000,0.570000,350900
2022-08-31,0.580000,0.580000,0.560000,0.570000,0.570000,741300
2022-09-01,0.560000,0.570000,0.550000,0.560000,0.560000,606600
2022-09-02,0.560000,0.560000,0.510000,0.530000,0.530000,498200
2022-09-06,0.540000,0.550000,0.510000,0.540000,0.540000,369000
2022-09-07,0.540000,0.540000,0.520000,0.530000,0.530000,211700
2022-09-08,0.530000,0.540000,0.520000,0.530000,0.530000,264000
2022-09-09,0.530000,0.550000,0.530000,0.540000,0.540000,211000
2022-09-12,0.540000,0.570000,0.530000,0.540000,0.540000,356500
2022-09-13,0.530000,0.530000,0.490000,0.500000,0.500000,616600
2022-09-14,0.500000,0.530000,0.500000,0.500000,0.500000,302400
2022-09-15,0.510000,0.520000,0.500000,0.500000,0.500000,297300
2022-09-16,0.500000,0.520000,0.490000,0.500000,0.500000,535800
2022-09-19,0.510000,0.510000,0.460000,0.460000,0.460000,514600
2022-09-20,0.480000,0.480000,0.440000,0.440000,0.440000,456900
2022-09-21,0.450000,0.470000,0.440000,0.460000,0.460000,325300
2022-09-22,0.450000,0.470000,0.430000,0.440000,0.440000,213500
2022-09-23,0.440000,0.440000,0.400000,0.400000,0.400000,544400
2022-09-26,0.410000,0.430000,0.410000,0.420000,0.420000,266200
2022-09-27,0.420000,0.450000,0.420000,0.420000,0.420000,304600
2022-09-28,0.430000,0.450000,0.420000,0.450000,0.450000,338400
2022-09-29,0.440000,0.440000,0.420000,0.440000,0.440000,284000
2022-09-30,0.440000,0.450000,0.420000,0.420000,0.420000,162700
2022-10-03,0.430000,0.450000,0.420000,0.440000,0.440000,226200
2022-10-04,0.460000,0.460000,0.430000,0.430000,0.430000,310800
2022-10-05,0.440000,0.450000,0.430000,0.440000,0.440000,92100
2022-10-06,0.460000,0.460000,0.420000,0.430000,0.430000,150100
2022-10-07,0.430000,0.440000,0.410000,0.410000,0.410000,256900
2022-10-10,0.430000,0.440000,0.420000,0.430000,0.430000,266400
2022-10-11,0.420000,0.420000,0.410000,0.410000,0.410000,270900
2022-10-12,0.420000,0.420000,0.400000,0.400000,0.400000,172900
2022-10-13,0.400000,0.420000,0.400000,0.410000,0.410000,346100
2022-10-14,0.400000,0.420000,0.400000,0.410000,0.410000,238700
2022-10-17,0.420000,0.430000,0.410000,0.420000,0.420000,241700
2022-10-18,0.420000,0.480000,0.420000,0.450000,0.450000,1171600
2022-10-19,0.450000,0.460000,0.430000,0.430000,0.430000,633100
2022-10-20,0.440000,0.440000,0.420000,0.420000,0.420000,191400
2022-10-21,0.420000,0.430000,0.400000,0.400000,0.400000,256400
2022-10-24,0.420000,0.420000,0.390000,0.400000,0.400000,371600
2022-10-25,0.400000,0.420000,0.400000,0.410000,0.410000,270200
2022-10-26,0.410000,0.420000,0.410000,0.410000,0.410000,187300
2022-10-27,0.420000,0.430000,0.410000,0.420000,0.420000,292100
2022-10-28,0.420000,0.440000,0.410000,0.440000,0.440000,324800
2022-10-31,0.440000,0.440000,0.420000,0.430000,0.430000,186000
2022-11-01,0.440000,0.450000,0.430000,0.440000,0.440000,361400
2022-11-02,0.440000,0.440000,0.390000,0.400000,0.400000,401800
2022-11-03,0.420000,0.420000,0.390000,0.400000,0.400000,323600
2022-11-04,0.410000,0.420000,0.390000,0.400000,0.400000,402600
2022-11-07,0.390000,0.400000,0.380000,0.380000,0.380000,364000
2022-11-08,0.390000,0.410000,0.380000,0.400000,0.400000,752000
2022-11-09,0.390000,0.400000,0.360000,0.360000,0.360000,462600
2022-11-10,0.380000,0.390000,0.360000,0.360000,0.360000,541500
2022-11-11,0.380000,0.390000,0.370000,0.370000,0.370000,370900
2022-11-14,0.380000,0.400000,0.370000,0.390000,0.390000,443500
2022-11-15,0.390000,0.430000,0.390000,0.400000,0.400000,683000
2022-11-16,0.400000,0.410000,0.360000,0.380000,0.380000,560100
2022-11-17,0.390000,0.390000,0.370000,0.380000,0.380000,233400
2022-11-18,0.370000,0.380000,0.360000,0.370000,0.370000,204300
2022-11-21,0.370000,0.370000,0.350000,0.350000,0.350000,317200
2022-11-22,0.370000,0.370000,0.350000,0.350000,0.350000,399200
2022-11-23,0.370000,0.370000,0.340000,0.340000,0.340000,272800
2022-11-25,0.350000,0.360000,0.340000,0.350000,0.350000,121300
2022-11-28,0.350000,0.350000,0.330000,0.340000,0.340000,345700
2022-11-29,0.340000,0.350000,0.320000,0.340000,0.340000,437200
2022-11-30,0.340000,0.350000,0.330000,0.350000,0.350000,632900
2022-12-01,0.360000,0.380000,0.350000,0.370000,0.370000,1207500
2022-12-02,0.360000,0.370000,0.350000,0.360000,0.360000,287600
2022-12-05,0.370000,0.370000,0.350000,0.350000,0.350000,359400
2022-12-06,0.350000,0.359900,0.316100,0.324000,0.324000,516153
