Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,4.100000,4.160000,4.060000,4.130000,4.130000,545600
2022-11-01,4.210000,4.250000,4.110000,4.160000,4.160000,613200
2022-11-02,4.170000,4.270000,4.030000,4.040000,4.040000,719200
2022-11-03,4.030000,4.110000,3.930000,4.090000,4.090000,487100
2022-11-04,4.180000,4.210000,4.010000,4.090000,4.090000,634400
2022-11-07,4.100000,4.250000,4.030000,4.150000,4.150000,1059700
2022-11-08,3.750000,3.850000,3.480000,3.680000,3.680000,1846400
2022-11-09,3.610000,3.650000,3.480000,3.500000,3.500000,1147600
2022-11-10,3.580000,3.670000,3.380000,3.630000,3.630000,1292300
2022-11-11,3.720000,3.880000,3.660000,3.740000,3.740000,1209100
2022-11-14,3.700000,3.740000,3.540000,3.640000,3.640000,1404400
2022-11-15,3.700000,4.010000,3.650000,3.940000,3.940000,2243900
2022-11-16,3.900000,3.900000,3.590000,3.600000,3.600000,1069100
2022-11-17,3.560000,3.710000,3.470000,3.690000,3.690000,981700
2022-11-18,3.720000,3.720000,3.560000,3.650000,3.650000,788300
2022-11-21,3.560000,3.600000,3.480000,3.560000,3.560000,928200
2022-11-22,3.550000,3.660000,3.530000,3.590000,3.590000,534200
2022-11-23,3.560000,3.670000,3.540000,3.670000,3.670000,496900
2022-11-25,3.650000,3.690000,3.600000,3.630000,3.630000,512600
2022-11-28,3.580000,3.600000,3.460000,3.470000,3.470000,662400
2022-11-29,3.470000,3.520000,3.430000,3.440000,3.440000,568000
2022-11-30,3.440000,3.500000,3.300000,3.490000,3.490000,1946900
2022-12-01,3.490000,3.580000,3.380000,3.400000,3.400000,926600
2022-12-02,3.380000,3.480000,3.340000,3.460000,3.460000,620600
2022-12-05,3.410000,3.490000,3.310000,3.330000,3.330000,610300
2022-12-06,3.330000,3.350000,3.130000,3.210000,3.210000,1672945
